"Imbalance settlement period CET/CEST","Generation / + Imbalance price [Currency/MWh] - SCA|DE(TenneT GER)","Generation / - Imbalance price [Currency/MWh] - SCA|DE(TenneT GER)","Price for consumption [Currency/MWh] - SCA|DE(TenneT GER)","Currency","Status","Total Imbalance [MWh] - SCA|DE(TenneT GER)","Difference","Situation","Status"
"16.11.2020 11:15 - 16.11.2020 11:30","n/e","n/e","n/e","n/e","n/e","113","3","Surplus","Final"
"16.11.2020 11:30 - 16.11.2020 11:45","n/e","n/e","n/e","n/e","n/e","91","-1","Surplus","Final"
"16.11.2020 11:45 - 16.11.2020 12:00","n/e","n/e","n/e","n/e","n/e","94","0","Surplus","Final"
"16.11.2020 12:00 - 16.11.2020 12:15","n/e","n/e","n/e","n/e","n/e","84","3","Surplus","Final"
"16.11.2020 12:15 - 16.11.2020 12:30","n/e","n/e","n/e","n/e","n/e","22","2","Surplus","Final"
"16.11.2020 12:30 - 16.11.2020 12:45","n/e","n/e","n/e","n/e","n/e","58","0","Deficit","Final"
"16.11.2020 12:45 - 16.11.2020 13:00","n/e","n/e","n/e","n/e","n/e","108","4","Deficit","Final"
"16.11.2020 13:00 - 16.11.2020 13:15","n/e","n/e","n/e","n/e","n/e","72","-1","Deficit","Final"
"16.11.2020 13:15 - 16.11.2020 13:30","n/e","n/e","n/e","n/e","n/e","30","1","Deficit","Final"
"16.11.2020 13:30 - 16.11.2020 13:45","n/e","n/e","n/e","n/e","n/e","23","0","Surplus","Final"
"16.11.2020 13:45 - 16.11.2020 14:00","n/e","n/e","n/e","n/e","n/e","5","5","Surplus","Final"
"16.11.2020 14:00 - 16.11.2020 14:15","n/e","n/e","n/e","n/e","n/e","27","3","Surplus","Final"
"16.11.2020 14:15 - 16.11.2020 14:30","n/e","n/e","n/e","n/e","n/e","26","-4","Surplus","Final"
"16.11.2020 14:30 - 16.11.2020 14:45","n/e","n/e","n/e","n/e","n/e","74","-2","Surplus","Final"
"16.11.2020 14:45 - 16.11.2020 15:00","n/e","n/e","n/e","n/e","n/e","90","2","Surplus","Final"
"16.11.2020 15:00 - 16.11.2020 15:15","n/e","n/e","n/e","n/e","n/e","59","5","Surplus","Final"
"16.11.2020 15:15 - 16.11.2020 15:30","n/e","n/e","n/e","n/e","n/e","6","1","Deficit","Final"
"16.11.2020 15:30 - 16.11.2020 15:45","n/e","n/e","n/e","n/e","n/e","16","-2","Deficit","Final"
"16.11.2020 15:45 - 16.11.2020 16:00","n/e","n/e","n/e","n/e","n/e","9","-4","Surplus","Final"
"16.11.2020 16:00 - 16.11.2020 16:15","n/e","n/e","n/e","n/e","n/e","6","4","Surplus","Final"
"16.11.2020 16:15 - 16.11.2020 16:30","n/e","n/e","n/e","n/e","n/e","4","-3","Surplus","Final"
"16.11.2020 16:30 - 16.11.2020 16:45","n/e","n/e","n/e","n/e","n/e","0","-7","Balanced","Final"
"16.11.2020 16:45 - 16.11.2020 17:00","n/e","n/e","n/e","n/e","n/e","9","-10","Surplus","Final"
"16.11.2020 17:00 - 16.11.2020 17:15","n/e","n/e","n/e","n/e","n/e","22","5","Deficit","Final"
"16.11.2020 17:15 - 16.11.2020 17:30","n/e","n/e","n/e","n/e","n/e","79","-4","Deficit","Final"
"16.11.2020 17:30 - 16.11.2020 17:45","n/e","n/e","n/e","n/e","n/e","69","-3","Deficit","Final"
"16.11.2020 17:45 - 16.11.2020 18:00","n/e","n/e","n/e","n/e","n/e","9","-2","Deficit","Final"
"16.11.2020 18:00 - 16.11.2020 18:15","n/e","n/e","n/e","n/e","n/e","93","-1","Deficit","Final"
"16.11.2020 18:15 - 16.11.2020 18:30","n/e","n/e","n/e","n/e","n/e","93","-1","Deficit","Final"
"16.11.2020 18:30 - 16.11.2020 18:45","n/e","n/e","n/e","n/e","n/e","34","-1","Deficit","Final"
"16.11.2020 18:45 - 16.11.2020 19:00","n/e","n/e","n/e","n/e","n/e","124","1","Surplus","Final"
"16.11.2020 19:00 - 16.11.2020 19:15","n/e","n/e","n/e","n/e","n/e","81","-4","Surplus","Final"
"16.11.2020 19:15 - 16.11.2020 19:30","n/e","n/e","n/e","n/e","n/e","93","3","Surplus","Final"
"16.11.2020 19:30 - 16.11.2020 19:45","n/e","n/e","n/e","n/e","n/e","98","4","Surplus","Final"
"16.11.2020 19:45 - 16.11.2020 20:00","n/e","n/e","n/e","n/e","n/e","108","14","Surplus","Final"
"16.11.2020 20:00 - 16.11.2020 20:15","n/e","n/e","n/e","n/e","n/e","41","-4","Surplus","Final"
"16.11.2020 20:15 - 16.11.2020 20:30","n/e","n/e","n/e","n/e","n/e","70","5","Surplus","Final"
"16.11.2020 20:30 - 16.11.2020 20:45","n/e","n/e","n/e","n/e","n/e","32","0","Surplus","Final"
"16.11.2020 20:45 - 16.11.2020 21:00","n/e","n/e","n/e","n/e","n/e","12","5","Deficit","Final"
"16.11.2020 21:00 - 16.11.2020 21:15","n/e","n/e","n/e","n/e","n/e","14","-11","Deficit","Final"
"16.11.2020 21:15 - 16.11.2020 21:30","n/e","n/e","n/e","n/e","n/e","75","6","Surplus","Final"
"16.11.2020 21:30 - 16.11.2020 21:45","n/e","n/e","n/e","n/e","n/e","99","1","Surplus","Final"
"16.11.2020 21:45 - 16.11.2020 22:00","n/e","n/e","n/e","n/e","n/e","210","7","Surplus","Final"
"16.11.2020 22:00 - 16.11.2020 22:15","n/e","n/e","n/e","n/e","n/e","158","-6","Surplus","Final"
"16.11.2020 22:15 - 16.11.2020 22:30","n/e","n/e","n/e","n/e","n/e","125","-2","Surplus","Final"
"16.11.2020 22:30 - 16.11.2020 22:45","n/e","n/e","n/e","n/e","n/e","124","4","Surplus","Final"
"16.11.2020 22:45 - 16.11.2020 23:00","n/e","n/e","n/e","n/e","n/e","26","3","Surplus","Final"
"16.11.2020 23:00 - 16.11.2020 23:15","n/e","n/e","n/e","n/e","n/e","19","-4","Deficit","Final"
"16.11.2020 23:15 - 16.11.2020 23:30","n/e","n/e","n/e","n/e","n/e","6","6","Surplus","Final"
"16.11.2020 23:30 - 16.11.2020 23:45","n/e","n/e","n/e","n/e","n/e","74","2","Surplus","Final"
"16.11.2020 23:45 - 17.11.2020 00:00","n/e","n/e","n/e","n/e","n/e","74","4","Surplus","Final"
"17.11.2020 00:00 - 17.11.2020 00:15","n/e","n/e","n/e","n/e","n/e","120","-16","Surplus","Final"
"17.11.2020 00:15 - 17.11.2020 00:30","n/e","n/e","n/e","n/e","n/e","103","-5","Surplus","Final"
"17.11.2020 00:30 - 17.11.2020 00:45","n/e","n/e","n/e","n/e","n/e","16","3","Surplus","Final"
"17.11.2020 00:45 - 17.11.2020 01:00","n/e","n/e","n/e","n/e","n/e","9","4","Surplus","Final"
"17.11.2020 01:00 - 17.11.2020 01:15","n/e","n/e","n/e","n/e","n/e","75","-1","Deficit","Final"
"17.11.2020 01:15 - 17.11.2020 01:30","n/e","n/e","n/e","n/e","n/e","86","1","Deficit","Final"
"17.11.2020 01:30 - 17.11.2020 01:45","n/e","n/e","n/e","n/e","n/e","47","1","Surplus","Final"
"17.11.2020 01:45 - 17.11.2020 02:00","n/e","n/e","n/e","n/e","n/e","63","1","Surplus","Final"
"17.11.2020 02:00 - 17.11.2020 02:15","n/e","n/e","n/e","n/e","n/e","31","-3","Deficit","Final"
"17.11.2020 02:15 - 17.11.2020 02:30","n/e","n/e","n/e","n/e","n/e","38","0","Deficit","Final"
"17.11.2020 02:30 - 17.11.2020 02:45","n/e","n/e","n/e","n/e","n/e","239","0","Deficit","Final"
"17.11.2020 02:45 - 17.11.2020 03:00","n/e","n/e","n/e","n/e","n/e","304","4","Deficit","Final"
"17.11.2020 03:00 - 17.11.2020 03:15","n/e","n/e","n/e","n/e","n/e","282","-3","Deficit","Final"
"17.11.2020 03:15 - 17.11.2020 03:30","n/e","n/e","n/e","n/e","n/e","249","4","Deficit","Final"
"17.11.2020 03:30 - 17.11.2020 03:45","n/e","n/e","n/e","n/e","n/e","195","0","Deficit","Final"
"17.11.2020 03:45 - 17.11.2020 04:00","n/e","n/e","n/e","n/e","n/e","201","-2","Deficit","Final"
"17.11.2020 04:00 - 17.11.2020 04:15","n/e","n/e","n/e","n/e","n/e","129","-2","Deficit","Final"
"17.11.2020 04:15 - 17.11.2020 04:30","n/e","n/e","n/e","n/e","n/e","123","-2","Deficit","Final"
"17.11.2020 04:30 - 17.11.2020 04:45","n/e","n/e","n/e","n/e","n/e","163","-4","Deficit","Final"
"17.11.2020 04:45 - 17.11.2020 05:00","n/e","n/e","n/e","n/e","n/e","133","0","Deficit","Final"
"17.11.2020 05:00 - 17.11.2020 05:15","n/e","n/e","n/e","n/e","n/e","48","2","Deficit","Final"
"17.11.2020 05:15 - 17.11.2020 05:30","n/e","n/e","n/e","n/e","n/e","28","1","Surplus","Final"
"17.11.2020 05:30 - 17.11.2020 05:45","n/e","n/e","n/e","n/e","n/e","8","-1","Surplus","Final"
"17.11.2020 05:45 - 17.11.2020 06:00","n/e","n/e","n/e","n/e","n/e","12","-6","Deficit","Final"
"17.11.2020 06:00 - 17.11.2020 06:15","n/e","n/e","n/e","n/e","n/e","49","1","Deficit","Final"
"17.11.2020 06:15 - 17.11.2020 06:30","n/e","n/e","n/e","n/e","n/e","53","-3","Deficit","Final"
"17.11.2020 06:30 - 17.11.2020 06:45","n/e","n/e","n/e","n/e","n/e","83","-6","Deficit","Final"
"17.11.2020 06:45 - 17.11.2020 07:00","n/e","n/e","n/e","n/e","n/e","61","-7","Deficit","Final"
"17.11.2020 07:00 - 17.11.2020 07:15","n/e","n/e","n/e","n/e","n/e","68","3","Deficit","Final"
"17.11.2020 07:15 - 17.11.2020 07:30","n/e","n/e","n/e","n/e","n/e","105","-7","Deficit","Final"
"17.11.2020 07:30 - 17.11.2020 07:45","n/e","n/e","n/e","n/e","n/e","128","-6","Deficit","Final"
"17.11.2020 07:45 - 17.11.2020 08:00","n/e","n/e","n/e","n/e","n/e","153","-6","Deficit","Final"
"17.11.2020 08:00 - 17.11.2020 08:15","n/e","n/e","n/e","n/e","n/e","151","5","Deficit","Final"
"17.11.2020 08:15 - 17.11.2020 08:30","n/e","n/e","n/e","n/e","n/e","140","0","Deficit","Final"
"17.11.2020 08:30 - 17.11.2020 08:45","n/e","n/e","n/e","n/e","n/e","139","3","Deficit","Final"
"17.11.2020 08:45 - 17.11.2020 09:00","n/e","n/e","n/e","n/e","n/e","80","1","Deficit","Final"
"17.11.2020 09:00 - 17.11.2020 09:15","n/e","n/e","n/e","n/e","n/e","20","0","Surplus","Final"
"17.11.2020 09:15 - 17.11.2020 09:30","n/e","n/e","n/e","n/e","n/e","1","4","Deficit","Final"
"17.11.2020 09:30 - 17.11.2020 09:45","n/e","n/e","n/e","n/e","n/e","45","1","Deficit","Final"
"17.11.2020 09:45 - 17.11.2020 10:00","n/e","n/e","n/e","n/e","n/e","7","2","Deficit","Final"
"17.11.2020 10:00 - 17.11.2020 10:15","n/e","n/e","n/e","n/e","n/e","108","-3","Surplus","Final"
"17.11.2020 10:15 - 17.11.2020 10:30","n/e","n/e","n/e","n/e","n/e","153","1","Surplus","Final"
"17.11.2020 10:30 - 17.11.2020 10:45","n/e","n/e","n/e","n/e","n/e","123","1","Surplus","Final"
"17.11.2020 10:45 - 17.11.2020 11:00","n/e","n/e","n/e","n/e","n/e","99","3","Surplus","Final"
"17.11.2020 11:00 - 17.11.2020 11:15","n/e","n/e","n/e","n/e","n/e","2","-1","Surplus","Final"
"17.11.2020 11:15 - 17.11.2020 11:30","n/e","n/e","n/e","n/e","n/e","30","1","Deficit","Final"
"17.11.2020 11:30 - 17.11.2020 11:45","n/e","n/e","n/e","n/e","n/e","31","3","Deficit","Final"
"17.11.2020 11:45 - 17.11.2020 12:00","n/e","n/e","n/e","n/e","n/e","108","3","Deficit","Final"
"17.11.2020 12:00 - 17.11.2020 12:15","n/e","n/e","n/e","n/e","n/e","107","1","Deficit","Final"
"17.11.2020 12:15 - 17.11.2020 12:30","n/e","n/e","n/e","n/e","n/e","116","1","Deficit","Final"
"17.11.2020 12:30 - 17.11.2020 12:45","n/e","n/e","n/e","n/e","n/e","146","1","Deficit","Final"
"17.11.2020 12:45 - 17.11.2020 13:00","n/e","n/e","n/e","n/e","n/e","74","7","Deficit","Final"
"17.11.2020 13:00 - 17.11.2020 13:15","n/e","n/e","n/e","n/e","n/e","98","-3","Deficit","Final"
"17.11.2020 13:15 - 17.11.2020 13:30","n/e","n/e","n/e","n/e","n/e","76","2","Surplus","Final"
"17.11.2020 13:30 - 17.11.2020 13:45","n/e","n/e","n/e","n/e","n/e","102","-1","Surplus","Final"
"17.11.2020 13:45 - 17.11.2020 14:00","n/e","n/e","n/e","n/e","n/e","171","2","Surplus","Final"
"17.11.2020 14:00 - 17.11.2020 14:15","n/e","n/e","n/e","n/e","n/e","243","-1","Surplus","Final"
"17.11.2020 14:15 - 17.11.2020 14:30","n/e","n/e","n/e","n/e","n/e","176","-2","Surplus","Final"
"17.11.2020 14:30 - 17.11.2020 14:45","n/e","n/e","n/e","n/e","n/e","37","-3","Surplus","Final"
"17.11.2020 14:45 - 17.11.2020 15:00","n/e","n/e","n/e","n/e","n/e","38","0","Deficit","Final"
"17.11.2020 15:00 - 17.11.2020 15:15","n/e","n/e","n/e","n/e","n/e","33","3","Deficit","Final"
"17.11.2020 15:15 - 17.11.2020 15:30","n/e","n/e","n/e","n/e","n/e","51","-6","Deficit","Final"
"17.11.2020 15:30 - 17.11.2020 15:45","n/e","n/e","n/e","n/e","n/e","59","-8","Deficit","Final"
"17.11.2020 15:45 - 17.11.2020 16:00","n/e","n/e","n/e","n/e","n/e","71","-8","Deficit","Final"
"17.11.2020 16:00 - 17.11.2020 16:15","n/e","n/e","n/e","n/e","n/e","2","3","Surplus","Final"
"17.11.2020 16:15 - 17.11.2020 16:30","n/e","n/e","n/e","n/e","n/e","20","-6","Deficit","Final"
"17.11.2020 16:30 - 17.11.2020 16:45","n/e","n/e","n/e","n/e","n/e","47","-1","Deficit","Final"
"17.11.2020 16:45 - 17.11.2020 17:00","n/e","n/e","n/e","n/e","n/e","1","-5","Deficit","Final"
"17.11.2020 17:00 - 17.11.2020 17:15","n/e","n/e","n/e","n/e","n/e","49","4","Deficit","Final"
"17.11.2020 17:15 - 17.11.2020 17:30","n/e","n/e","n/e","n/e","n/e","5","-2","Surplus","Final"
"17.11.2020 17:30 - 17.11.2020 17:45","n/e","n/e","n/e","n/e","n/e","26","1","Surplus","Final"
"17.11.2020 17:45 - 17.11.2020 18:00","n/e","n/e","n/e","n/e","n/e","34","2","Surplus","Final"
"17.11.2020 18:00 - 17.11.2020 18:15","n/e","n/e","n/e","n/e","n/e","26","-1","Surplus","Final"
"17.11.2020 18:15 - 17.11.2020 18:30","n/e","n/e","n/e","n/e","n/e","50","0","Surplus","Final"
"17.11.2020 18:30 - 17.11.2020 18:45","n/e","n/e","n/e","n/e","n/e","58","2","Surplus","Final"
"17.11.2020 18:45 - 17.11.2020 19:00","n/e","n/e","n/e","n/e","n/e","108","-2","Surplus","Final"
"17.11.2020 19:00 - 17.11.2020 19:15","n/e","n/e","n/e","n/e","n/e","60","-1","Surplus","Final"
"17.11.2020 19:15 - 17.11.2020 19:30","n/e","n/e","n/e","n/e","n/e","128","3","Surplus","Final"
"17.11.2020 19:30 - 17.11.2020 19:45","n/e","n/e","n/e","n/e","n/e","103","5","Surplus","Final"
"17.11.2020 19:45 - 17.11.2020 20:00","n/e","n/e","n/e","n/e","n/e","70","9","Surplus","Final"
"17.11.2020 20:00 - 17.11.2020 20:15","n/e","n/e","n/e","n/e","n/e","171","-11","Surplus","Final"
"17.11.2020 20:15 - 17.11.2020 20:30","n/e","n/e","n/e","n/e","n/e","146","2","Surplus","Final"
"17.11.2020 20:30 - 17.11.2020 20:45","n/e","n/e","n/e","n/e","n/e","82","3","Surplus","Final"
"17.11.2020 20:45 - 17.11.2020 21:00","n/e","n/e","n/e","n/e","n/e","53","8","Surplus","Final"
"17.11.2020 21:00 - 17.11.2020 21:15","n/e","n/e","n/e","n/e","n/e","46","-1","Surplus","Final"
"17.11.2020 21:15 - 17.11.2020 21:30","n/e","n/e","n/e","n/e","n/e","14","1","Surplus","Final"
"17.11.2020 21:30 - 17.11.2020 21:45","n/e","n/e","n/e","n/e","n/e","20","2","Surplus","Final"
"17.11.2020 21:45 - 17.11.2020 22:00","n/e","n/e","n/e","n/e","n/e","42","5","Surplus","Final"
"17.11.2020 22:00 - 17.11.2020 22:15","n/e","n/e","n/e","n/e","n/e","4","-8","Surplus","Final"
"17.11.2020 22:15 - 17.11.2020 22:30","n/e","n/e","n/e","n/e","n/e","15","1","Deficit","Final"
"17.11.2020 22:30 - 17.11.2020 22:45","n/e","n/e","n/e","n/e","n/e","60","4","Deficit","Final"
"17.11.2020 22:45 - 17.11.2020 23:00","n/e","n/e","n/e","n/e","n/e","49","5","Deficit","Final"
"17.11.2020 23:00 - 17.11.2020 23:15","n/e","n/e","n/e","n/e","n/e","37","-11","Deficit","Final"
"17.11.2020 23:15 - 17.11.2020 23:30","n/e","n/e","n/e","n/e","n/e","42","8","Surplus","Final"
"17.11.2020 23:30 - 17.11.2020 23:45","n/e","n/e","n/e","n/e","n/e","66","4","Surplus","Final"
"17.11.2020 23:45 - 18.11.2020 00:00","n/e","n/e","n/e","n/e","n/e","84","4","Surplus","Final"
"18.11.2020 00:00 - 18.11.2020 00:15","n/e","n/e","n/e","n/e","n/e","123","-8","Surplus","Final"
"18.11.2020 00:15 - 18.11.2020 00:30","n/e","n/e","n/e","n/e","n/e","111","2","Surplus","Final"
"18.11.2020 00:30 - 18.11.2020 00:45","n/e","n/e","n/e","n/e","n/e","89","3","Surplus","Final"
"18.11.2020 00:45 - 18.11.2020 01:00","n/e","n/e","n/e","n/e","n/e","85","3","Surplus","Final"
"18.11.2020 01:00 - 18.11.2020 01:15","n/e","n/e","n/e","n/e","n/e","168","2","Surplus","Final"
"18.11.2020 01:15 - 18.11.2020 01:30","n/e","n/e","n/e","n/e","n/e","197","0","Surplus","Final"
"18.11.2020 01:30 - 18.11.2020 01:45","n/e","n/e","n/e","n/e","n/e","127","0","Surplus","Final"
"18.11.2020 01:45 - 18.11.2020 02:00","n/e","n/e","n/e","n/e","n/e","104","1","Surplus","Final"
"18.11.2020 02:00 - 18.11.2020 02:15","n/e","n/e","n/e","n/e","n/e","66","-12","Surplus","Final"
"18.11.2020 02:15 - 18.11.2020 02:30","n/e","n/e","n/e","n/e","n/e","124","0","Surplus","Final"
"18.11.2020 02:30 - 18.11.2020 02:45","n/e","n/e","n/e","n/e","n/e","126","1","Surplus","Final"
"18.11.2020 02:45 - 18.11.2020 03:00","n/e","n/e","n/e","n/e","n/e","112","5","Surplus","Final"
"18.11.2020 03:00 - 18.11.2020 03:15","n/e","n/e","n/e","n/e","n/e","74","2","Surplus","Final"
"18.11.2020 03:15 - 18.11.2020 03:30","n/e","n/e","n/e","n/e","n/e","87","4","Surplus","Final"
"18.11.2020 03:30 - 18.11.2020 03:45","n/e","n/e","n/e","n/e","n/e","103","6","Surplus","Final"
"18.11.2020 03:45 - 18.11.2020 04:00","n/e","n/e","n/e","n/e","n/e","121","7","Surplus","Final"
"18.11.2020 04:00 - 18.11.2020 04:15","n/e","n/e","n/e","n/e","n/e","108","2","Surplus","Final"
"18.11.2020 04:15 - 18.11.2020 04:30","n/e","n/e","n/e","n/e","n/e","89","3","Surplus","Final"
"18.11.2020 04:30 - 18.11.2020 04:45","n/e","n/e","n/e","n/e","n/e","68","3","Surplus","Final"
"18.11.2020 04:45 - 18.11.2020 05:00","n/e","n/e","n/e","n/e","n/e","48","5","Surplus","Final"
"18.11.2020 05:00 - 18.11.2020 05:15","n/e","n/e","n/e","n/e","n/e","20","5","Surplus","Final"
"18.11.2020 05:15 - 18.11.2020 05:30","n/e","n/e","n/e","n/e","n/e","32","6","Surplus","Final"
"18.11.2020 05:30 - 18.11.2020 05:45","n/e","n/e","n/e","n/e","n/e","29","0","Deficit","Final"
"18.11.2020 05:45 - 18.11.2020 06:00","n/e","n/e","n/e","n/e","n/e","3","7","Surplus","Final"
"18.11.2020 06:00 - 18.11.2020 06:15","n/e","n/e","n/e","n/e","n/e","4","-1","Surplus","Final"
"18.11.2020 06:15 - 18.11.2020 06:30","n/e","n/e","n/e","n/e","n/e","10","4","Deficit","Final"
"18.11.2020 06:30 - 18.11.2020 06:45","n/e","n/e","n/e","n/e","n/e","22","0","Surplus","Final"
"18.11.2020 06:45 - 18.11.2020 07:00","n/e","n/e","n/e","n/e","n/e","72","-3","Surplus","Final"
"18.11.2020 07:00 - 18.11.2020 07:15","n/e","n/e","n/e","n/e","n/e","128","8","Surplus","Final"
"18.11.2020 07:15 - 18.11.2020 07:30","n/e","n/e","n/e","n/e","n/e","98","-1","Surplus","Final"
"18.11.2020 07:30 - 18.11.2020 07:45","n/e","n/e","n/e","n/e","n/e","92","-1","Surplus","Final"
"18.11.2020 07:45 - 18.11.2020 08:00","n/e","n/e","n/e","n/e","n/e","90","2","Surplus","Final"
"18.11.2020 08:00 - 18.11.2020 08:15","n/e","n/e","n/e","n/e","n/e","97","2","Surplus","Final"
"18.11.2020 08:15 - 18.11.2020 08:30","n/e","n/e","n/e","n/e","n/e","184","-1","Surplus","Final"
"18.11.2020 08:30 - 18.11.2020 08:45","n/e","n/e","n/e","n/e","n/e","247","2","Surplus","Final"
"18.11.2020 08:45 - 18.11.2020 09:00","n/e","n/e","n/e","n/e","n/e","304","3","Surplus","Final"
"18.11.2020 09:00 - 18.11.2020 09:15","n/e","n/e","n/e","n/e","n/e","273","-2","Surplus","Final"
"18.11.2020 09:15 - 18.11.2020 09:30","n/e","n/e","n/e","n/e","n/e","221","2","Surplus","Final"
"18.11.2020 09:30 - 18.11.2020 09:45","n/e","n/e","n/e","n/e","n/e","199","4","Surplus","Final"
"18.11.2020 09:45 - 18.11.2020 10:00","n/e","n/e","n/e","n/e","n/e","221","-4","Surplus","Final"
"18.11.2020 10:00 - 18.11.2020 10:15","n/e","n/e","n/e","n/e","n/e","206","0","Surplus","Final"
"18.11.2020 10:15 - 18.11.2020 10:30","n/e","n/e","n/e","n/e","n/e","98","2","Surplus","Final"
"18.11.2020 10:30 - 18.11.2020 10:45","n/e","n/e","n/e","n/e","n/e","62","-1","Surplus","Final"
"18.11.2020 10:45 - 18.11.2020 11:00","n/e","n/e","n/e","n/e","n/e","66","3","Surplus","Final"
"18.11.2020 11:00 - 18.11.2020 11:15","n/e","n/e","n/e","n/e","n/e","56","1","Surplus","Final"
"18.11.2020 11:15 - 18.11.2020 11:30","n/e","n/e","n/e","n/e","n/e","123","3","Surplus","Final"
"18.11.2020 11:30 - 18.11.2020 11:45","n/e","n/e","n/e","n/e","n/e","156","0","Surplus","Final"
"18.11.2020 11:45 - 18.11.2020 12:00","n/e","n/e","n/e","n/e","n/e","131","4","Surplus","Final"
"18.11.2020 12:00 - 18.11.2020 12:15","n/e","n/e","n/e","n/e","n/e","105","1","Surplus","Final"
"18.11.2020 12:15 - 18.11.2020 12:30","n/e","n/e","n/e","n/e","n/e","93","1","Surplus","Final"
"18.11.2020 12:30 - 18.11.2020 12:45","n/e","n/e","n/e","n/e","n/e","1","0","Surplus","Final"
"18.11.2020 12:45 - 18.11.2020 13:00","n/e","n/e","n/e","n/e","n/e","11","7","Surplus","Final"
"18.11.2020 13:00 - 18.11.2020 13:15","n/e","n/e","n/e","n/e","n/e","14","-5","Surplus","Final"
"18.11.2020 13:15 - 18.11.2020 13:30","n/e","n/e","n/e","n/e","n/e","17","-1","Deficit","Final"
"18.11.2020 13:30 - 18.11.2020 13:45","n/e","n/e","n/e","n/e","n/e","18","0","Deficit","Final"
"18.11.2020 13:45 - 18.11.2020 14:00","n/e","n/e","n/e","n/e","n/e","7","6","Deficit","Final"
"18.11.2020 14:00 - 18.11.2020 14:15","n/e","n/e","n/e","n/e","n/e","29","-4","Surplus","Final"
"18.11.2020 14:15 - 18.11.2020 14:30","n/e","n/e","n/e","n/e","n/e","11","-5","Deficit","Final"
"18.11.2020 14:30 - 18.11.2020 14:45","n/e","n/e","n/e","n/e","n/e","81","-3","Deficit","Final"
"18.11.2020 14:45 - 18.11.2020 15:00","n/e","n/e","n/e","n/e","n/e","119","-5","Deficit","Final"
"18.11.2020 15:00 - 18.11.2020 15:15","n/e","n/e","n/e","n/e","n/e","13","1","Surplus","Final"
"18.11.2020 15:15 - 18.11.2020 15:30","n/e","n/e","n/e","n/e","n/e","19","-2","Surplus","Final"
"18.11.2020 15:30 - 18.11.2020 15:45","n/e","n/e","n/e","n/e","n/e","62","-7","Deficit","Final"
"18.11.2020 15:45 - 18.11.2020 16:00","n/e","n/e","n/e","n/e","n/e","29","-4","Surplus","Final"
"18.11.2020 16:00 - 18.11.2020 16:15","n/e","n/e","n/e","n/e","n/e","220","7","Surplus","Final"
"18.11.2020 16:15 - 18.11.2020 16:30","n/e","n/e","n/e","n/e","n/e","191","2","Surplus","Final"
"18.11.2020 16:30 - 18.11.2020 16:45","n/e","n/e","n/e","n/e","n/e","116","-4","Surplus","Final"
"18.11.2020 16:45 - 18.11.2020 17:00","n/e","n/e","n/e","n/e","n/e","40","-3","Surplus","Final"
"18.11.2020 17:00 - 18.11.2020 17:15","n/e","n/e","n/e","n/e","n/e","24","10","Surplus","Final"
"18.11.2020 17:15 - 18.11.2020 17:30","n/e","n/e","n/e","n/e","n/e","14","-3","Deficit","Final"
"18.11.2020 17:30 - 18.11.2020 17:45","n/e","n/e","n/e","n/e","n/e","22","3","Deficit","Final"
"18.11.2020 17:45 - 18.11.2020 18:00","n/e","n/e","n/e","n/e","n/e","13","4","Surplus","Final"
"18.11.2020 18:00 - 18.11.2020 18:15","n/e","n/e","n/e","n/e","n/e","124","-2","Deficit","Final"
"18.11.2020 18:15 - 18.11.2020 18:30","n/e","n/e","n/e","n/e","n/e","134","3","Deficit","Final"
"18.11.2020 18:30 - 18.11.2020 18:45","n/e","n/e","n/e","n/e","n/e","71","2","Deficit","Final"
"18.11.2020 18:45 - 18.11.2020 19:00","n/e","n/e","n/e","n/e","n/e","29","4","Deficit","Final"
"18.11.2020 19:00 - 18.11.2020 19:15","n/e","n/e","n/e","n/e","n/e","126","-3","Deficit","Final"
"18.11.2020 19:15 - 18.11.2020 19:30","n/e","n/e","n/e","n/e","n/e","116","4","Deficit","Final"
"18.11.2020 19:30 - 18.11.2020 19:45","n/e","n/e","n/e","n/e","n/e","203","7","Deficit","Final"
"18.11.2020 19:45 - 18.11.2020 20:00","n/e","n/e","n/e","n/e","n/e","194","4","Deficit","Final"
"18.11.2020 20:00 - 18.11.2020 20:15","n/e","n/e","n/e","n/e","n/e","104","-7","Deficit","Final"
"18.11.2020 20:15 - 18.11.2020 20:30","n/e","n/e","n/e","n/e","n/e","92","6","Deficit","Final"
"18.11.2020 20:30 - 18.11.2020 20:45","n/e","n/e","n/e","n/e","n/e","126","2","Deficit","Final"
"18.11.2020 20:45 - 18.11.2020 21:00","n/e","n/e","n/e","n/e","n/e","263","8","Deficit","Final"
"18.11.2020 21:00 - 18.11.2020 21:15","n/e","n/e","n/e","n/e","n/e","224","-13","Deficit","Final"
"18.11.2020 21:15 - 18.11.2020 21:30","n/e","n/e","n/e","n/e","n/e","182","7","Deficit","Final"
"18.11.2020 21:30 - 18.11.2020 21:45","n/e","n/e","n/e","n/e","n/e","122","5","Deficit","Final"
"18.11.2020 21:45 - 18.11.2020 22:00","n/e","n/e","n/e","n/e","n/e","202","8","Deficit","Final"
