"Imbalance settlement period CET/CEST","Generation / + Imbalance price [Currency/MWh] - SCA|DE(TenneT GER)","Generation / - Imbalance price [Currency/MWh] - SCA|DE(TenneT GER)","Price for consumption [Currency/MWh] - SCA|DE(TenneT GER)","Currency","Status","Total Imbalance [MWh] - SCA|DE(TenneT GER)","Difference","Situation","Status"
"10.12.2022 08:30 - 10.12.2022 08:45","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"10.12.2022 08:45 - 10.12.2022 09:00","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"10.12.2022 09:00 - 10.12.2022 09:15","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"10.12.2022 09:15 - 10.12.2022 09:30","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"10.12.2022 09:30 - 10.12.2022 09:45","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"10.12.2022 09:45 - 10.12.2022 10:00","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"10.12.2022 10:00 - 10.12.2022 10:15","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"10.12.2022 10:15 - 10.12.2022 10:30","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"10.12.2022 10:30 - 10.12.2022 10:45","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"10.12.2022 10:45 - 10.12.2022 11:00","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"10.12.2022 11:00 - 10.12.2022 11:15","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"10.12.2022 11:15 - 10.12.2022 11:30","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"10.12.2022 11:30 - 10.12.2022 11:45","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"10.12.2022 11:45 - 10.12.2022 12:00","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"10.12.2022 12:00 - 10.12.2022 12:15","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"10.12.2022 12:15 - 10.12.2022 12:30","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"10.12.2022 12:30 - 10.12.2022 12:45","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"10.12.2022 12:45 - 10.12.2022 13:00","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"10.12.2022 13:00 - 10.12.2022 13:15","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"10.12.2022 13:15 - 10.12.2022 13:30","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"10.12.2022 13:30 - 10.12.2022 13:45","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"10.12.2022 13:45 - 10.12.2022 14:00","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"10.12.2022 14:00 - 10.12.2022 14:15","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"10.12.2022 14:15 - 10.12.2022 14:30","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"10.12.2022 14:30 - 10.12.2022 14:45","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"10.12.2022 14:45 - 10.12.2022 15:00","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"10.12.2022 15:00 - 10.12.2022 15:15","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"10.12.2022 15:15 - 10.12.2022 15:30","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"10.12.2022 15:30 - 10.12.2022 15:45","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"10.12.2022 15:45 - 10.12.2022 16:00","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"10.12.2022 16:00 - 10.12.2022 16:15","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"10.12.2022 16:15 - 10.12.2022 16:30","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"10.12.2022 16:30 - 10.12.2022 16:45","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"10.12.2022 16:45 - 10.12.2022 17:00","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"10.12.2022 17:00 - 10.12.2022 17:15","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"10.12.2022 17:15 - 10.12.2022 17:30","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"10.12.2022 17:30 - 10.12.2022 17:45","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"10.12.2022 17:45 - 10.12.2022 18:00","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"10.12.2022 18:00 - 10.12.2022 18:15","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"10.12.2022 18:15 - 10.12.2022 18:30","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"10.12.2022 18:30 - 10.12.2022 18:45","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"10.12.2022 18:45 - 10.12.2022 19:00","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"10.12.2022 19:00 - 10.12.2022 19:15","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"10.12.2022 19:15 - 10.12.2022 19:30","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"10.12.2022 19:30 - 10.12.2022 19:45","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"10.12.2022 19:45 - 10.12.2022 20:00","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"10.12.2022 20:00 - 10.12.2022 20:15","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"10.12.2022 20:15 - 10.12.2022 20:30","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"10.12.2022 20:30 - 10.12.2022 20:45","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"10.12.2022 20:45 - 10.12.2022 21:00","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"10.12.2022 21:00 - 10.12.2022 21:15","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"10.12.2022 21:15 - 10.12.2022 21:30","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"10.12.2022 21:30 - 10.12.2022 21:45","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"10.12.2022 21:45 - 10.12.2022 22:00","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"10.12.2022 22:00 - 10.12.2022 22:15","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"10.12.2022 22:15 - 10.12.2022 22:30","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"10.12.2022 22:30 - 10.12.2022 22:45","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"10.12.2022 22:45 - 10.12.2022 23:00","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"10.12.2022 23:00 - 10.12.2022 23:15","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"10.12.2022 23:15 - 10.12.2022 23:30","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"10.12.2022 23:30 - 10.12.2022 23:45","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"10.12.2022 23:45 - 11.12.2022 00:00","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"11.12.2022 00:00 - 11.12.2022 00:15","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"11.12.2022 00:15 - 11.12.2022 00:30","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"11.12.2022 00:30 - 11.12.2022 00:45","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"11.12.2022 00:45 - 11.12.2022 01:00","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"11.12.2022 01:00 - 11.12.2022 01:15","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"11.12.2022 01:15 - 11.12.2022 01:30","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"11.12.2022 01:30 - 11.12.2022 01:45","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"11.12.2022 01:45 - 11.12.2022 02:00","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"11.12.2022 02:00 - 11.12.2022 02:15","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"11.12.2022 02:15 - 11.12.2022 02:30","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"11.12.2022 02:30 - 11.12.2022 02:45","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"11.12.2022 02:45 - 11.12.2022 03:00","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"11.12.2022 03:00 - 11.12.2022 03:15","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"11.12.2022 03:15 - 11.12.2022 03:30","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"11.12.2022 03:30 - 11.12.2022 03:45","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"11.12.2022 03:45 - 11.12.2022 04:00","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"11.12.2022 04:00 - 11.12.2022 04:15","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"11.12.2022 04:15 - 11.12.2022 04:30","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"11.12.2022 04:30 - 11.12.2022 04:45","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"11.12.2022 04:45 - 11.12.2022 05:00","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"11.12.2022 05:00 - 11.12.2022 05:15","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"11.12.2022 05:15 - 11.12.2022 05:30","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"11.12.2022 05:30 - 11.12.2022 05:45","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"11.12.2022 05:45 - 11.12.2022 06:00","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"11.12.2022 06:00 - 11.12.2022 06:15","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"11.12.2022 06:15 - 11.12.2022 06:30","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"11.12.2022 06:30 - 11.12.2022 06:45","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"11.12.2022 06:45 - 11.12.2022 07:00","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"11.12.2022 07:00 - 11.12.2022 07:15","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"11.12.2022 07:15 - 11.12.2022 07:30","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"11.12.2022 07:30 - 11.12.2022 07:45","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"11.12.2022 07:45 - 11.12.2022 08:00","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"11.12.2022 08:00 - 11.12.2022 08:15","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"11.12.2022 08:15 - 11.12.2022 08:30","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"11.12.2022 08:30 - 11.12.2022 08:45","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"11.12.2022 08:45 - 11.12.2022 09:00","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"11.12.2022 09:00 - 11.12.2022 09:15","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"11.12.2022 09:15 - 11.12.2022 09:30","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"11.12.2022 09:30 - 11.12.2022 09:45","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"11.12.2022 09:45 - 11.12.2022 10:00","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"11.12.2022 10:00 - 11.12.2022 10:15","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"11.12.2022 10:15 - 11.12.2022 10:30","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"11.12.2022 10:30 - 11.12.2022 10:45","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"11.12.2022 10:45 - 11.12.2022 11:00","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"11.12.2022 11:00 - 11.12.2022 11:15","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"11.12.2022 11:15 - 11.12.2022 11:30","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"11.12.2022 11:30 - 11.12.2022 11:45","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"11.12.2022 11:45 - 11.12.2022 12:00","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"11.12.2022 12:00 - 11.12.2022 12:15","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"11.12.2022 12:15 - 11.12.2022 12:30","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"11.12.2022 12:30 - 11.12.2022 12:45","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"11.12.2022 12:45 - 11.12.2022 13:00","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"11.12.2022 13:00 - 11.12.2022 13:15","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"11.12.2022 13:15 - 11.12.2022 13:30","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"11.12.2022 13:30 - 11.12.2022 13:45","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"11.12.2022 13:45 - 11.12.2022 14:00","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"11.12.2022 14:00 - 11.12.2022 14:15","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"11.12.2022 14:15 - 11.12.2022 14:30","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"11.12.2022 14:30 - 11.12.2022 14:45","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"11.12.2022 14:45 - 11.12.2022 15:00","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"11.12.2022 15:00 - 11.12.2022 15:15","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"11.12.2022 15:15 - 11.12.2022 15:30","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"11.12.2022 15:30 - 11.12.2022 15:45","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"11.12.2022 15:45 - 11.12.2022 16:00","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"11.12.2022 16:00 - 11.12.2022 16:15","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"11.12.2022 16:15 - 11.12.2022 16:30","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"11.12.2022 16:30 - 11.12.2022 16:45","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"11.12.2022 16:45 - 11.12.2022 17:00","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"11.12.2022 17:00 - 11.12.2022 17:15","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"11.12.2022 17:15 - 11.12.2022 17:30","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"11.12.2022 17:30 - 11.12.2022 17:45","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"11.12.2022 17:45 - 11.12.2022 18:00","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"11.12.2022 18:00 - 11.12.2022 18:15","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"11.12.2022 18:15 - 11.12.2022 18:30","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"11.12.2022 18:30 - 11.12.2022 18:45","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"11.12.2022 18:45 - 11.12.2022 19:00","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"11.12.2022 19:00 - 11.12.2022 19:15","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"11.12.2022 19:15 - 11.12.2022 19:30","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"11.12.2022 19:30 - 11.12.2022 19:45","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"11.12.2022 19:45 - 11.12.2022 20:00","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"11.12.2022 20:00 - 11.12.2022 20:15","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"11.12.2022 20:15 - 11.12.2022 20:30","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"11.12.2022 20:30 - 11.12.2022 20:45","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"11.12.2022 20:45 - 11.12.2022 21:00","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"11.12.2022 21:00 - 11.12.2022 21:15","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"11.12.2022 21:15 - 11.12.2022 21:30","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"11.12.2022 21:30 - 11.12.2022 21:45","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"11.12.2022 21:45 - 11.12.2022 22:00","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"11.12.2022 22:00 - 11.12.2022 22:15","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"11.12.2022 22:15 - 11.12.2022 22:30","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"11.12.2022 22:30 - 11.12.2022 22:45","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"11.12.2022 22:45 - 11.12.2022 23:00","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"11.12.2022 23:00 - 11.12.2022 23:15","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"11.12.2022 23:15 - 11.12.2022 23:30","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"11.12.2022 23:30 - 11.12.2022 23:45","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"11.12.2022 23:45 - 12.12.2022 00:00","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"12.12.2022 00:00 - 12.12.2022 00:15","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"12.12.2022 00:15 - 12.12.2022 00:30","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"12.12.2022 00:30 - 12.12.2022 00:45","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"12.12.2022 00:45 - 12.12.2022 01:00","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"12.12.2022 01:00 - 12.12.2022 01:15","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"12.12.2022 01:15 - 12.12.2022 01:30","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"12.12.2022 01:30 - 12.12.2022 01:45","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"12.12.2022 01:45 - 12.12.2022 02:00","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"12.12.2022 02:00 - 12.12.2022 02:15","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"12.12.2022 02:15 - 12.12.2022 02:30","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"12.12.2022 02:30 - 12.12.2022 02:45","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"12.12.2022 02:45 - 12.12.2022 03:00","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"12.12.2022 03:00 - 12.12.2022 03:15","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"12.12.2022 03:15 - 12.12.2022 03:30","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"12.12.2022 03:30 - 12.12.2022 03:45","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"12.12.2022 03:45 - 12.12.2022 04:00","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"12.12.2022 04:00 - 12.12.2022 04:15","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"12.12.2022 04:15 - 12.12.2022 04:30","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"12.12.2022 04:30 - 12.12.2022 04:45","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"12.12.2022 04:45 - 12.12.2022 05:00","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"12.12.2022 05:00 - 12.12.2022 05:15","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"12.12.2022 05:15 - 12.12.2022 05:30","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"12.12.2022 05:30 - 12.12.2022 05:45","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"12.12.2022 05:45 - 12.12.2022 06:00","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"12.12.2022 06:00 - 12.12.2022 06:15","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"12.12.2022 06:15 - 12.12.2022 06:30","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"12.12.2022 06:30 - 12.12.2022 06:45","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"12.12.2022 06:45 - 12.12.2022 07:00","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"12.12.2022 07:00 - 12.12.2022 07:15","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"12.12.2022 07:15 - 12.12.2022 07:30","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"12.12.2022 07:30 - 12.12.2022 07:45","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"12.12.2022 07:45 - 12.12.2022 08:00","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"12.12.2022 08:00 - 12.12.2022 08:15","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"12.12.2022 08:15 - 12.12.2022 08:30","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"12.12.2022 08:30 - 12.12.2022 08:45","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"12.12.2022 08:45 - 12.12.2022 09:00","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"12.12.2022 09:00 - 12.12.2022 09:15","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"12.12.2022 09:15 - 12.12.2022 09:30","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"12.12.2022 09:30 - 12.12.2022 09:45","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"12.12.2022 09:45 - 12.12.2022 10:00","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"12.12.2022 10:00 - 12.12.2022 10:15","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"12.12.2022 10:15 - 12.12.2022 10:30","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"12.12.2022 10:30 - 12.12.2022 10:45","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"12.12.2022 10:45 - 12.12.2022 11:00","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"12.12.2022 11:00 - 12.12.2022 11:15","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"12.12.2022 11:15 - 12.12.2022 11:30","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"12.12.2022 11:30 - 12.12.2022 11:45","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"12.12.2022 11:45 - 12.12.2022 12:00","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"12.12.2022 12:00 - 12.12.2022 12:15","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"12.12.2022 12:15 - 12.12.2022 12:30","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"12.12.2022 12:30 - 12.12.2022 12:45","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"12.12.2022 12:45 - 12.12.2022 13:00","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"12.12.2022 13:00 - 12.12.2022 13:15","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"12.12.2022 13:15 - 12.12.2022 13:30","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"12.12.2022 13:30 - 12.12.2022 13:45","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"12.12.2022 13:45 - 12.12.2022 14:00","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"12.12.2022 14:00 - 12.12.2022 14:15","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"12.12.2022 14:15 - 12.12.2022 14:30","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"12.12.2022 14:30 - 12.12.2022 14:45","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"12.12.2022 14:45 - 12.12.2022 15:00","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"12.12.2022 15:00 - 12.12.2022 15:15","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"12.12.2022 15:15 - 12.12.2022 15:30","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"12.12.2022 15:30 - 12.12.2022 15:45","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"12.12.2022 15:45 - 12.12.2022 16:00","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"12.12.2022 16:00 - 12.12.2022 16:15","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"12.12.2022 16:15 - 12.12.2022 16:30","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"12.12.2022 16:30 - 12.12.2022 16:45","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"12.12.2022 16:45 - 12.12.2022 17:00","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"12.12.2022 17:00 - 12.12.2022 17:15","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"12.12.2022 17:15 - 12.12.2022 17:30","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"12.12.2022 17:30 - 12.12.2022 17:45","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"12.12.2022 17:45 - 12.12.2022 18:00","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"12.12.2022 18:00 - 12.12.2022 18:15","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"12.12.2022 18:15 - 12.12.2022 18:30","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"12.12.2022 18:30 - 12.12.2022 18:45","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"12.12.2022 18:45 - 12.12.2022 19:00","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"12.12.2022 19:00 - 12.12.2022 19:15","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"12.12.2022 19:15 - 12.12.2022 19:30","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"12.12.2022 19:30 - 12.12.2022 19:45","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"12.12.2022 19:45 - 12.12.2022 20:00","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"12.12.2022 20:00 - 12.12.2022 20:15","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"12.12.2022 20:15 - 12.12.2022 20:30","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"12.12.2022 20:30 - 12.12.2022 20:45","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"12.12.2022 20:45 - 12.12.2022 21:00","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"12.12.2022 21:00 - 12.12.2022 21:15","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"12.12.2022 21:15 - 12.12.2022 21:30","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"12.12.2022 21:30 - 12.12.2022 21:45","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"12.12.2022 21:45 - 12.12.2022 22:00","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"12.12.2022 22:00 - 12.12.2022 22:15","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"12.12.2022 22:15 - 12.12.2022 22:30","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"12.12.2022 22:30 - 12.12.2022 22:45","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"12.12.2022 22:45 - 12.12.2022 23:00","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"12.12.2022 23:00 - 12.12.2022 23:15","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"12.12.2022 23:15 - 12.12.2022 23:30","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"12.12.2022 23:30 - 12.12.2022 23:45","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"12.12.2022 23:45 - 13.12.2022 00:00","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"13.12.2022 00:00 - 13.12.2022 00:15","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
"13.12.2022 00:15 - 13.12.2022 00:30","n/e","n/e","n/e","n/e","n/e","-","-","-","-"
